date,product,stock,restock_threshold,restock_amount,price,category,shelf_life
2023-10-16,Product3,56,24,0,49.68846237,Category3,244
2023-10-16,Product4,81,17,0,34.69926039,Category1,360
2023-10-16,Product5,73,30,1,34.46612642,Category2,117
2023-10-17,Product1,59,48,6,34.46612642,Category1,132
2023-10-17,Product2,81,38,10,10.03115063,Category2,151
2023-10-17,Product3,60,24,4,49.68846237,Category3,244
2023-10-17,Product4,86,17,5,34.69926039,Category1,360
2023-10-17,Product5,77,30,4,34.46612642,Category2,117
2023-10-18,Product1,53,48,0,35.22120152,Category1,132
2023-10-18,Product2,75,38,0,10.03115063,Category2,151
2023-10-18,Product3,67,24,7,49.68846237,Category3,244
2023-10-18,Product4,85,17,0,34.69926039,Category1,360
2023-10-18,Product5,68,30,0,34.46612642,Category2,117
2023-10-19,Product1,58,48,5,34.46612642,Category1,132
2023-10-19,Product2,86,38,11,10.03115063,Category2,151
2023-10-19,Product3,55,24,0,49.68846237,Category3,244
2023-10-19,Product4,89,17,4,34.69926039,Category1,360
2023-10-19,Product5,75,30,7,34.46612642,Category2,117
2023-10-20,Product1,52,48,0,35.29088268,Category1,132
2023-10-20,Product2,80,38,0,10.03115063,Category2,151
2023-10-20,Product3,62,24,7,49.68846237,Category3,244
2023-10-20,Product4,82,17,0,34.69926039,Category1,360
2023-10-20,Product5,75,30,0,34.46612642,Category2,117
2023-10-21,Product1,49,48,0,34.46612642,Category1,132
2023-10-21,Product2,80,38,0,10.03115063,Category2,151
2023-10-21,Product3,62,24,0,49.68846237,Category3,244
2023-10-21,Product4,82,17,0,34.69926039,Category1,360
2023-10-21,Product5,67,30,0,34.46612642,Category2,117
2023-10-22,Product1,61,48,12,34.46612642,Category1,132
2023-10-22,Product2,73,38,0,10.03115063,Category2,151
2023-10-22,Product3,68,24,6,49.68846237,Category3,244
2023-10-22,Product4,82,17,0,34.69926039,Category1,360
2023-10-22,Product5,78,30,11,34.46612642,Category2,117
2023-10-23,Product1,55,48,0,33.32557705,Category1,132
2023-10-23,Product2,67,38,0,10.03115063,Category2,151
2023-10-23,Product3,58,24,0,49.68846237,Category3,244
2023-10-23,Product4,81,17,0,34.69926039,Category1,360
2023-10-23,Product5,67,30,0,34.46612642,Category2,117
2023-10-24,Product1,52,48,0,34.46612642,Category1,132
2023-10-24,Product2,70,38,3,10.03115063,Category2,151
2023-10-24,Product3,63,24,5,49.68846237,Category3,244
2023-10-24,Product4,84,17,3,34.69926039,Category1,360
2023-10-24,Product5,72,30,5,34.46612642,Category2,117
2023-10-25,Product1,53,48,1,34.46612642,Category1,132
2023-10-25,Product2,76,38,6,10.03115063,Category2,151
2023-10-25,Product3,62,24,0,49.68846237,Category3,244
2023-10-25,Product4,88,17,4,34.69926039,Category1,360
2023-10-25,Product5,77,30,5,34.46612642,Category2,117
2023-10-26,Product1,53,48,0,34.46612642,Category1,132
2023-10-26,Product2,75,38,0,10.03115063,Category2,151
2023-10-26,Product3,69,24,7,49.68846237,Category3,244
2023-10-26,Product4,95,17,7,34.69926039,Category1,360
2023-10-26,Product5,71,30,0,34.46612642,Category2,117
2023-10-27,Product1,63,48,10,34.46612642,Category1,132
2023-10-27,Product2,65,38,0,10.03115063,Category2,151
2023-10-27,Product3,69,24,0,49.68846237,Category3,244
2023-10-27,Product4,87,17,0,34.69926039,Category1,360
2023-10-27,Product5,71,30,0,34.46612642,Category2,117
2023-10-28,Product1,49,48,0,34.46612642,Category1,132
2023-10-28,Product2,74,38,9,10.03115063,Category2,151
2023-10-28,Product3,65,24,0,49.68846237,Category3,244
2023-10-28,Product4,87,17,0,34.69926039,Category1,360
2023-10-28,Product5,78,30,7,34.46612642,Category2,117
2023-10-29,Product1,64,48,15,34.46612642,Category1,132
2023-10-29,Product2,70,38,0,10.03115063,Category2,151
2023-10-29,Product3,58,24,0,49.68846237,Category3,244
2023-10-29,Product4,87,17,0,34.69926039,Category1,360
2023-10-29,Product5,72,30,0,34.46612642,Category2,117
2023-10-30,Product1,62,48,0,34.46612642,Category1,132
2023-10-30,Product2,77,38,7,10.03115063,Category2,151
2023-10-30,Product3,67,24,9,49.68846237,Category3,244
2023-10-30,Product4,75,17,0,34.69926039,Category1,360
2023-10-30,Product5,77,30,5,34.46612642,Category2,117
2023-10-31,Product1,61,48,0,35.7363807,Category1,132
2023-10-31,Product2,67,38,0,10.03115063,Category2,151
2023-10-31,Product3,67,24,0,49.68846237,Category3,244
2023-10-31,Product4,77,17,2,34.69926039,Category1,360
2023-10-31,Product5,74,30,0,34.46612642,Category2,117
2023-11-01,Product1,59,48,0,34.46612642,Category1,132
2023-11-01,Product2,71,38,4,10.03115063,Category2,151
2023-11-01,Product3,64,24,0,49.68846237,Category3,244
2023-11-01,Product4,84,17,7,34.69926039,Category1,360
2023-11-01,Product5,80,30,6,34.46612642,Category2,117
2023-11-02,Product1,48,48,0,34.46612642,Category1,132
2023-11-02,Product2,67,38,0,10.03115063,Category2,151
2023-11-02,Product3,63,24,0,49.68846237,Category3,244
2023-11-02,Product4,84,17,0,34.69926039,Category1,360
2023-11-02,Product5,77,30,0,34.46612642,Category2,117
2023-11-03,Product1,49,48,1,34.46612642,Category1,132
2023-11-03,Product2,64,38,0,10.03115063,Category2,151
2023-11-03,Product3,73,24,10,49.68846237,Category3,244
2023-11-03,Product4,83,17,0,34.69926039,Category1,360
2023-11-03,Product5,76,30,0,34.46612642,Category2,117
2023-11-04,Product1,44,48,0,34.46612642,Category1,132
2023-11-04,Product2,83,38,19,10.03115063,Category2,151
2023-11-04,Product3,66,24,0,49.68846237,Category3,244
2023-11-04,Product4,69,17,0,34.69926039,Category1,360
2023-11-04,Product5,70,30,0,34.46612642,Category2,117
2023-11-05,Product1,64,48,20,34.46612642,Category1,132
2023-11-05,Product2,67,38,0,10.03115063,Category2,151
2023-11-05,Product3,71,24,5,49.68846237,Category3,244
2023-11-05,Product4,82,17,13,34.69926039,Category1,360
2023-11-05,Product5,76,30,6,34.46612642,Category2,117
2023-11-06,Product1,42,48,0,34.46612642,Category1,132
2023-11-06,Product2,68,38,1,10.03115063,Category2,151
2023-11-06,Product3,63,24,0,49.68846237,Category3,244
2023-11-06,Product4,78,17,0,34.69926039,Category1,360
2023-11-06,Product5,82,30,6,34.46612642,Category2,117
2023-11-07,Product1,52,48,10,34.46612642,Category1,132
2023-11-07,Product2,77,38,9,10.03115063,Category2,151
2023-11-07,Product3,68,24,5,49.68846237,Category3,244
2023-11-07,Product4,81,17,3,34.69926039,Category1,360
2023-11-07,Product5,77,30,0,34.46612642,Category2,117
2023-11-08,Product1,52,48,0,34.46612642,Category1,132
2023-11-08,Product2,77,38,0,10.03115063,Category2,151
2023-11-08,Product3,67,24,0,49.68846237,Category3,244
2023-11-08,Product4,82,17,1,34.69926039,Category1,360
2023-11-08,Product5,83,30,6,34.46612642,Category2,117
2023-11-09,Product1,55,48,3,34.46612642,Category1,132
2023-11-09,Product2,64,38,0,10.03115063,Category2,151
2023-11-09,Product3,74,24,7,49.68846237,Category3,244
2023-11-09,Product4,82,17,0,34.69926039,Category1,360
2023-11-09,Product5,77,30,0,34.46612642,Category2,117
2023-11-10,Product1,54,48,0,34.46612642,Category1,132
2023-11-10,Product2,72,38,8,10.03115063,Category2,151
2023-11-10,Product3,76,24,2,49.68846237,Category3,244
2023-11-10,Product4,80,17,0,34.69926039,Category1,360
2023-11-10,Product5,75,30,0,34.46612642,Category2,117
2023-11-11,Product1,55,48,1,34.46612642,Category1,132
2023-11-11,Product2,69,38,0,10.03115063,Category2,151
2023-11-11,Product3,77,24,1,49.68846237,Category3,244
2023-11-11,Product4,75,17,0,34.69926039,Category1,360
2023-11-11,Product5,89,30,14,34.46612642,Category2,117
2023-11-12,Product1,45,48,0,34.46612642,Category1,132
2023-11-12,Product2,70,38,1,10.03115063,Category2,151
2023-11-12,Product3,76,24,0,49.68846237,Category3,244
2023-11-12,Product4,73,17,0,34.69926039,Category1,360
2023-11-12,Product5,80,30,0,34.46612642,Category2,117
2023-11-13,Product1,53,48,8,34.46612642,Category1,132
2023-11-13,Product2,63,38,0,10.03115063,Category2,151
2023-11-13,Product3,78,24,2,49.68846237,Category3,244
2023-11-13,Product4,79,17,6,34.69926039,Category1,360
2023-11-13,Product5,82,30,2,34.46612642,Category2,117
2023-11-14,Product1,60,48,7,34.46612642,Category1,132
2023-11-14,Product2,67,38,4,10.03115063,Category2,151
2023-11-14,Product3,68,24,0,49.68846237,Category3,244
2023-11-14,Product4,77,17,0,34.69926039,Category1,360
2023-11-14,Product5,73,30,0,34.46612642,Category2,117
2023-11-15,Product1,55,48,0,34.46612642,Category1,132
2023-11-15,Product2,66,38,0,10.03115063,Category2,151
2023-11-15,Product3,73,24,5,49.68846237,Category3,244
2023-11-15,Product4,74,17,0,34.69926039,Category1,360
2023-11-15,Product5,82,30,9,34.46612642,Category2,117
2023-11-16,Product1,55,48,0,34.46612642,Category1,132
2023-11-16,Product2,62,38,0,10.03115063,Category2,151
2023-11-16,Product3,62,24,0,49.68846237,Category3,244
2023-11-16,Product4,85,17,11,34.69926039,Category1,360
2023-11-16,Product5,83,30,1,34.46612642,Category2,117
2023-11-17,Product1,50,48,0,34.46612642,Category1,132
2023-11-17,Product2,65,38,3,10.03115063,Category2,151
2023-11-17,Product3,67,24,5,49.68846237,Category3,244
2023-11-17,Product4,78,17,0,34.69926039,Category1,360
2023-11-17,Product5,79,30,0,34.46612642,Category2,117
2023-11-18,Product1,51,48,1,34.46612642,Category1,132
2023-11-18,Product2,66,38,1,10.03115063,Category2,151
2023-11-18,Product3,76,24,9,49.68846237,Category3,244
2023-11-18,Product4,65,17,0,34.69926039,Category1,360
2023-11-18,Product5,83,30,4,34.46612642,Category2,117
2023-11-19,Product1,52,48,1,34.46612642,Category1,132
2023-11-19,Product2,73,38,7,10.03115063,Category2,151
2023-11-19,Product3,74,24,0,49.68846237,Category3,244
2023-11-19,Product4,83,17,18,34.69926039,Category1,360
2023-11-19,Product5,83,30,0,34.46612642,Category2,117
2023-11-20,Product1,56,48,4,34.46612642,Category1,132
2023-11-20,Product2,66,38,0,10.03115063,Category2,151
2023-11-20,Product3,76,24,2,49.68846237,Category3,244
2023-11-20,Product4,68,17,0,34.69926039,Category1,360
2023-11-20,Product5,75,30,0,34.46612642,Category2,117
2023-11-21,Product1,46,48,0,34.46612642,Category1,132
2023-11-21,Product2,63,38,0,10.03115063,Category2,151
2023-11-21,Product3,75,24,0,49.68846237,Category3,244
2023-11-21,Product4,76,17,8,34.69926039,Category1,360
2023-11-21,Product5,75,30,0,34.46612642,Category2,117
2023-11-22,Product1,42,48,0,34.46612642,Category1,132
2023-11-22,Product2,66,38,3,10.03115063,Category2,151
2023-11-22,Product3,75,24,0,49.68846237,Category3,244
2023-11-22,Product4,71,17,0,34.69926039,Category1,360
2023-11-22,Product5,83,30,8,34.46612642,Category2,117
2023-11-23,Product1,44,48,2,36.08859228,Category1,132
2023-11-23,Product2,66,38,0,10.03115063,Category2,151
2023-11-23,Product3,88,24,13,49.68846237,Category3,244
2023-11-23,Product4,66,17,0,34.69926039,Category1,360
2023-11-23,Product5,80,30,0,34.46612642,Category2,117
2023-11-24,Product1,46,48,2,34.46612642,Category1,132
2023-11-24,Product2,70,38,4,10.03115063,Category2,151
2023-11-24,Product3,73,24,0,49.68846237,Category3,244
2023-11-24,Product4,71,17,5,34.69926039,Category1,360
2023-11-24,Product5,86,30,6,34.46612642,Category2,117
2023-11-25,Product1,60,48,14,34.46612642,Category1,132
2023-11-25,Product2,64,38,0,10.03115063,Category2,151
2023-11-25,Product3,77,24,4,49.68846237,Category3,244
2023-11-25,Product4,81,17,10,34.69926039,Category1,360
2023-11-25,Product5,85,30,0,34.46612642,Category2,117
2023-11-26,Product1,44,48,0,34.46612642,Category1,132
2023-11-26,Product2,65,38,1,10.03115063,Category2,151
2023-11-26,Product3,74,24,0,49.68846237,Category3,244
2023-11-26,Product4,78,17,0,34.69926039,Category1,360
2023-11-26,Product5,80,30,0,34.46612642,Category2,117
2023-11-27,Product1,45,48,1,34.46612642,Category1,132
2023-11-27,Product2,69,38,4,10.03115063,Category2,151
2023-11-27,Product3,76,24,2,49.68846237,Category3,244
2023-11-27,Product4,81,17,3,34.69926039,Category1,360
2023-11-27,Product5,81,30,1,34.46612642,Category2,117
2023-11-28,Product1,52,48,7,34.46612642,Category1,132
2023-11-28,Product2,66,38,0,10.03115063,Category2,151
2023-11-28,Product3,78,24,2,49.68846237,Category3,244
2023-11-28,Product4,75,17,0,34.69926039,Category1,360
2023-11-28,Product5,79,30,0,34.46612642,Category2,117
2023-11-29,Product1,41,48,0,34.46612642,Category1,132
2023-11-29,Product2,68,38,2,10.03115063,Category2,151
2023-11-29,Product3,74,24,0,49.68846237,Category3,244
2023-11-29,Product4,74,17,0,34.69926039,Category1,360
2023-11-29,Product5,83,30,4,34.46612642,Category2,117
2023-11-30,Product1,59,48,18,36.08468235,Category1,132
2023-11-30,Product2,62,38,0,10.03115063,Category2,151
2023-11-30,Product3,81,24,7,49.68846237,Category3,244
2023-11-30,Product4,74,17,0,34.69926039,Category1,360
2023-11-30,Product5,83,30,0,34.46612642,Category2,117
2023-12-01,Product1,40,48,0,34.46612642,Category1,132
2023-12-01,Product2,62,38,0,10.03115063,Category2,151
2023-12-01,Product3,91,24,10,49.68846237,Category3,244
2023-12-01,Product4,78,17,4,34.69926039,Category1,360
2023-12-01,Product5,95,30,12,34.46612642,Category2,117
2023-12-02,Product1,44,48,4,34.46612642,Category1,132
2023-12-02,Product2,69,38,7,10.03115063,Category2,151
2023-12-02,Product3,74,24,0,49.68846237,Category3,244
2023-12-02,Product4,72,17,0,34.69926039,Category1,360
2023-12-02,Product5,90,30,0,34.46612642,Category2,117
2023-12-03,Product1,60,48,16,34.46612642,Category1,132
2023-12-03,Product2,56,38,0,10.03115063,Category2,151
2023-12-03,Product3,78,24,4,49.68846237,Category3,244
2023-12-03,Product4,79,17,7,34.69926039,Category1,360
2023-12-03,Product5,80,30,0,34.46612642,Category2,117
2023-12-04,Product1,46,48,0,34.46612642,Category1,132
2023-12-04,Product2,66,38,10,10.03115063,Category2,151
2023-12-04,Product3,83,24,5,49.68846237,Category3,244
2023-12-04,Product4,72,17,0,34.69926039,Category1,360
2023-12-04,Product5,91,30,11,34.46612642,Category2,117
2023-12-05,Product1,57,48,11,34.46612642,Category1,132
2023-12-05,Product2,67,38,1,10.03115063,Category2,151
2023-12-05,Product3,85,24,2,49.68846237,Category3,244
2023-12-05,Product4,67,17,0,34.69926039,Category1,360
2023-12-05,Product5,93,30,2,34.46612642,Category2,117
2023-12-06,Product1,50,48,0,34.46612642,Category1,132
2023-12-06,Product2,60,38,0,10.03115063,Category2,151
2023-12-06,Product3,78,24,0,49.68846237,Category3,244
2023-12-06,Product4,68,17,1,34.69926039,Category1,360
2023-12-06,Product5,87,30,0,34.46612642,Category2,117
2023-12-07,Product1,52,48,2,34.46612642,Category1,132
2023-12-07,Product2,63,38,3,10.03115063,Category2,151
2023-12-07,Product3,77,24,0,49.68846237,Category3,244
2023-12-07,Product4,72,17,4,34.69926039,Category1,360
2023-12-07,Product5,94,30,7,34.46612642,Category2,117
2023-12-08,Product1,46,48,0,34.46612642,Category1,132
2023-12-08,Product2,62,38,0,10.03115063,Category2,151
2023-12-08,Product3,71,24,0,49.68846237,Category3,244
2023-12-08,Product4,76,17,4,34.69926039,Category1,360
2023-12-08,Product5,96,30,2,34.46612642,Category2,117
2023-12-09,Product1,46,48,0,34.46612642,Category1,132
2023-12-09,Product2,61,38,0,10.03115063,Category2,151
2023-12-09,Product3,80,24,9,49.68846237,Category3,244
2023-12-09,Product4,62,17,0,34.69926039,Category1,360
2023-12-09,Product5,89,30,0,34.46612642,Category2,117
2023-12-10,Product1,46,48,0,34.46612642,Category1,132
2023-12-10,Product2,61,38,0,10.03115063,Category2,151
2023-12-10,Product3,79,24,0,49.68846237,Category3,244
2023-12-10,Product4,62,17,0,34.69926039,Category1,360
2023-12-10,Product5,83,30,0,34.46612642,Category2,117
2023-12-11,Product1,47,48,1,34.75308275,Category1,132
2023-12-11,Product2,56,38,0,10.03115063,Category2,151
2023-12-11,Product3,82,24,3,49.68846237,Category3,244
2023-12-11,Product4,75,17,13,34.69926039,Category1,360
2023-12-11,Product5,85,30,2,34.46612642,Category2,117
2023-12-12,Product1,43,48,0,34.46612642,Category1,132
2023-12-12,Product2,62,38,6,10.03115063,Category2,151
2023-12-12,Product3,77,24,0,49.68846237,Category3,244
2023-12-12,Product4,68,17,0,34.69926039,Category1,360
2023-12-12,Product5,92,30,7,34.46612642,Category2,117
2023-12-13,Product1,51,48,8,34.46612642,Category1,132
2023-12-13,Product2,65,38,3,10.03115063,Category2,151
2023-12-13,Product3,69,24,0,49.68846237,Category3,244
2023-12-13,Product4,78,17,10,34.69926039,Category1,360
2023-12-13,Product5,83,30,0,34.46612642,Category2,117
2023-12-14,Product1,45,48,0,34.46612642,Category1,132
2023-12-14,Product2,53,38,0,10.03115063,Category2,151
2023-12-14,Product3,83,24,14,49.68846237,Category3,244
2023-12-14,Product4,69,17,0,34.69926039,Category1,360
2023-12-14,Product5,89,30,6,34.46612642,Category2,117
2023-12-15,Product1,45,48,0,34.46612642,Category1,132
2023-12-15,Product2,56,38,3,10.03115063,Category2,151
2023-12-15,Product3,85,24,2,49.68846237,Category3,244
2023-12-15,Product4,72,17,3,34.69926039,Category1,360
2023-12-15,Product5,84,30,0,34.46612642,Category2,117
2023-12-16,Product1,43,48,0,34.46612642,Category1,132
2023-12-16,Product2,60,38,4,10.03115063,Category2,151
2023-12-16,Product3,79,24,0,49.68846237,Category3,244
2023-12-16,Product4,71,17,0,34.69926039,Category1,360
2023-12-16,Product5,96,30,12,34.46612642,Category2,117
2023-12-17,Product1,51,48,8,34.46612642,Category1,132
2023-12-17,Product2,62,38,2,10.03115063,Category2,151
2023-12-17,Product3,85,24,6,49.68846237,Category3,244
2023-12-17,Product4,66,17,0,34.69926039,Category1,360
2023-12-17,Product5,87,30,0,34.46612642,Category2,117
2023-12-18,Product1,51,48,0,34.46612642,Category1,132
2023-12-18,Product2,58,38,0,10.03115063,Category2,151
2023-12-18,Product3,88,24,3,49.68846237,Category3,244
2023-12-18,Product4,57,17,0,34.69926039,Category1,360
2023-12-18,Product5,82,30,0,34.46612642,Category2,117
2023-12-19,Product1,51,48,0,34.46612642,Category1,132
2023-12-19,Product2,59,38,1,10.03115063,Category2,151
2023-12-19,Product3,83,24,0,49.68846237,Category3,244
2023-12-19,Product4,64,17,7,34.69926039,Category1,360
2023-12-19,Product5,84,30,2,34.46612642,Category2,117
2023-12-20,Product1,53,48,2,34.46612642,Category1,132
2023-12-20,Product2,56,38,0,10.03115063,Category2,151
2023-12-20,Product3,84,24,1,49.68846237,Category3,244
2023-12-20,Product4,63,17,0,34.69926039,Category1,360
2023-12-20,Product5,86,30,2,34.46612642,Category2,117
2023-12-21,Product1,53,48,0,34.46612642,Category1,132
2023-12-21,Product2,57,38,1,10.03115063,Category2,151
2023-12-21,Product3,95,24,11,49.68846237,Category3,244
2023-12-21,Product4,64,17,1,34.69926039,Category1,360
2023-12-21,Product5,76,30,0,34.46612642,Category2,117
2023-12-22,Product1,51,48,0,34.46612642,Category1,132
2023-12-22,Product2,51,38,0,10.03115063,Category2,151
2023-12-22,Product3,83,24,0,49.68846237,Category3,244
2023-12-22,Product4,72,17,8,34.69926039,Category1,360
2023-12-22,Product5,92,30,16,34.46612642,Category2,117
2023-12-23,Product1,52,48,1,34.46612642,Category1,132
2023-12-23,Product2,49,38,0,10.03115063,Category2,151
2023-12-23,Product3,80,24,0,49.68846237,Category3,244
2023-12-23,Product4,72,17,0,34.69926039,Category1,360
2023-12-23,Product5,90,30,0,34.46612642,Category2,117
2023-12-24,Product1,54,48,2,34.46612642,Category1,132
2023-12-24,Product2,59,38,10,10.03115063,Category2,151
2023-12-24,Product3,88,24,8,49.68846237,Category3,244
2023-12-24,Product4,64,17,0,34.69926039,Category1,360
2023-12-24,Product5,86,30,0,34.46612642,Category2,117
2023-12-25,Product1,52,48,0,34.46612642,Category1,132
2023-12-25,Product2,54,38,0,10.03115063,Category2,151
2023-12-25,Product3,80,24,0,49.68846237,Category3,244
2023-12-25,Product4,65,17,1,34.69926039,Category1,360
2023-12-25,Product5,89,30,3,34.46612642,Category2,117
2023-12-26,Product1,50,48,0,34.46612642,Category1,132
2023-12-26,Product2,56,38,2,10.03115063,Category2,151
2023-12-26,Product3,92,24,12,49.68846237,Category3,244
2023-12-26,Product4,66,17,1,34.69926039,Category1,360
2023-12-26,Product5,86,30,0,34.46612642,Category2,117
2023-12-27,Product1,53,48,3,34.46612642,Category1,132
2023-12-27,Product2,54,38,0,10.03115063,Category2,151
2023-12-27,Product3,86,24,0,49.68846237,Category3,244
2023-12-27,Product4,64,17,0,34.69926039,Category1,360
2023-12-27,Product5,92,30,6,34.46612642,Category2,117
2023-12-28,Product1,50,48,0,34.46612642,Category1,132
2023-12-28,Product2,58,38,4,10.03115063,Category2,151
2023-12-28,Product3,87,24,1,49.68846237,Category3,244
2023-12-28,Product4,63,17,0,34.69926039,Category1,360
2023-12-28,Product5,87,30,0,34.46612642,Category2,117
2023-12-29,Product1,51,48,1,34.46612642,Category1,132
2023-12-29,Product2,62,38,4,10.03115063,Category2,151
2023-12-29,Product3,83,24,0,49.68846237,Category3,244
2023-12-29,Product4,62,17,0,34.69926039,Category1,360
2023-12-29,Product5,90,30,3,34.46612642,Category2,117
2023-12-30,Product1,58,48,7,34.06142628,Category1,132
2023-12-30,Product2,48,38,0,10.03115063,Category2,151
2023-12-30,Product3,83,24,0,49.68846237,Category3,244
2023-12-30,Product4,53,17,0,34.69926039,Category1,360
2023-12-30,Product5,86,30,0,34.46612642,Category2,117
2023-12-31,Product1,58,48,0,34.46612642,Category1,132
2023-12-31,Product2,50,38,2,10.03115063,Category2,151
2023-12-31,Product3,91,24,8,49.68846237,Category3,244
2023-12-31,Product4,72,17,19,34.69926039,Category1,360
2023-12-31,Product5,99,30,13,34.46612642,Category2,117
